"id","tot_orders","avg_items","avg_price","tot_cat","first_pur","last_pur","slstyr","slslyr","sls2ago","slsbfr","ordtyr","ordlyr","ord2ago","ordbfr","cat99","pur_time_avg","activity","last_ord_wt","tot_price","tot_qty","logtarg"
4164482,6,2.16666666666667,31.8593413034667,9,13968,15868,0,133.7399787898,18.1999969482,39.2160720828,0,6,2,5,0,316.666666666667,0.8207343412527,9876.996517154,191.1560478208,13,0
4164903,19,3.84210526315789,56.7049861704684,5,13823,16102,98.3999710078,256.3463592499,109.3028793321,613.3455276491,6,21,8,38,0,119.947368421053,0.926422764227642,17810.3947524118,1077.3947372389,73,0
4165306,1,5,52.330696106,4,13890,13890,0,0,0,52.330696106,0,0,0,5,0,0,0,125227.355781658,52.330696106,5,0
4166469,18,1.83333333333333,14.80146535225,14,13913,16228,24.7999897002,21.8499927518,31.7999877928,187.9764060957,4,3,4,22,0,128.611111111111,0.976793248945148,437.249832151,266.4263763405,33,0
4169115,2,2,36.749084473,3,14044,14310,0,0,0,73.498168946,0,0,0,4,0,133,0.118803037070121,99818.608720768,73.498168946,4,0
4169379,3,5.66666666666667,109.4675483703,5,14065,14685,0,0,0,328.4026451109,0,0,0,17,0,206.666666666667,0.279531109107304,100169.601989022,328.4026451109,17,0
4170644,3,2,21.3805160523,5,14010,14535,0,0,0,64.1415481569,0,0,0,6,1,175,0.230972283326001,35660.149536324,64.1415481569,6,0
4170741,5,1.2,8.98530960074,4,13862,15423,0,0,7.5,37.4265480037,0,0,1,5,0,312.2,0.644774886410574,6450,44.9265480037,6,0
4170849,1,4,16.8499946594,3,15987,15987,0,16.8499946594,0,0,0,4,0,0,0,0,0,4987.5984191824,16.8499946594,4,0
4172299,2,3,25.18111801105,4,13885,14501,0,0,0,50.3622360221,0,0,0,6,0,308,0.256880733944954,62502.9579840006,50.3622360221,6,0
4173147,6,2.5,23.2850780483667,11,13984,14930,0,0,0,139.7104682902,0,0,0,15,0,157.666666666667,0.411483253588517,30922.4634128025,139.7104682902,15,0
4173228,5,2.4,34.45344696002,9,14023,15385,0,0,45.901473999,126.3657608011,0,0,2,10,0,272.4,0.602654867256637,41219.523651102,172.2672348001,12,0
4175425,14,3.5,34.4967008314929,12,14079,16097,11.939994812,78.5399780266,37.6885070798,354.7853317225,2,8,5,34,0,144.142857142857,0.915607985480944,2220.839035032,482.9538116409,49,3.9548892975
4176537,3,2.66666666666667,45.181145986,4,13935,14443,0,0,0,135.543437958,0,0,0,8,0,169.333333333333,0.216354344122658,26294.70367432,135.543437958,8,0
4177444,5,3.6,52.17732620216,10,14051,15229,0,0,0,260.8866310108,0,0,0,18,0,235.6,0.527777777777778,18726.8303297538,260.8866310108,18,0
4178335,4,1.75,27.06651020065,6,13954,15245,0,0,0,108.2660408026,0,0,0,7,1,322.75,0.554315156719622,0,108.2660408026,7,0
4179897,1,3,19.8499908446,3,16222,16222,19.8499908446,0,0,0,3,0,0,0,0,0,0,1210.8494415206,19.8499908446,3,0
4180852,1,1,15.313186646,1,14618,14618,0,0,0,15.313186646,0,0,0,1,0,0,0,25496.45576559,15.313186646,1,0
4181379,3,1.66666666666667,17.1197776792667,3,14124,15523,0,0,24.8999938962,26.4593391416,0,0,2,3,0,466.333333333333,0.647985178323298,18923.995361112,51.3593330378,5,0
4182324,25,3.12,39.794576187224,18,13856,16102,164.4499759666,0,0,830.414428714,7,0,0,71,1,89.84,0.925422332097239,14289.949447588,994.8644046806,78,0
4184866,42,1.9047619047619,19.440278779719,7,13904,16223,94.6399784076,77.6499786372,107.5499801626,536.6517715408,8,5,8,59,0,55.2142857142857,0.974779319041614,1016.99981688,816.4917087482,80,0
4184890,2,3,84.1688537595,5,14320,16129,64.749984741,0,0,103.587722778,2,0,0,4,0,904.5,0.921548650025471,9971.497650114,168.337707519,6,0
4185455,5,1.6,16.3204299926,7,13842,14458,0,0,0,81.602149963,0,0,0,8,1,123.2,0.252355591970504,55893.1312579,81.602149963,8,0
4186001,5,2.8,26.47456741314,7,13827,15938,0,26.2999916077,27.7940788264,78.2787666316,0,3,3,8,0,422.2,0.859527687296417,9073.4971046565,132.3728370657,14,0
4186486,18,2.05555555555556,20.3813942801056,5,13890,16209,17.8999938962,62.6499786364,54.6999816889,231.6151428204,2,6,5,24,0,128.833333333333,0.969076473046385,1324.5995483188,366.8650970419,37,0
4187008,2,2.5,22.0622386931,5,13823,14109,0,0,0,44.1244773862,0,0,0,5,0,143,0.116260162601626,51686.9860073966,44.1244773862,5,0
4188110,1,1,24.799987793,1,16104,16104,24.799987793,0,0,0,1,0,0,0,0,0,0,4439.197814947,24.799987793,1,0
4191072,4,1.75,20.752052307075,7,14032,14928,0,0,0,83.0082092283,0,0,0,7,0,224,0.398045313194136,62213.461646425,83.0082092283,7,0
4191617,6,1.5,14.18793106055,6,13905,15731,0,22.7499923702,0,62.3775939931,0,2,0,7,0,304.333333333333,0.767872161480236,12557.9957883504,85.1275863633,9,0
4193385,1,6,107.1411933894,3,14209,14209,0,0,0,107.1411933894,0,0,0,6,0,0,0,222210.835089616,107.1411933894,6,0
4193407,17,1.17647058823529,13.0209978887588,9,13997,16099,24.8499908442,32.8999938964,55.7499847407,107.8569946276,2,4,4,10,1,123.647058823529,0.919510061242345,3661.598876864,221.3569641089,20,0
4194519,1,3,48.3170738224,2,14122,14122,0,0,0,48.3170738224,0,0,0,3,0,0,0,104413.196530206,48.3170738224,3,0
4196279,3,4,39.6065076186,10,13946,16088,47.7499847402,0,0,71.0695381156,4,0,0,8,0,714,0.916559691912709,9311.247024339,118.8195228558,12,0
4196406,4,2.75,34.794406890725,7,15003,15955,0,23.3475952148,83.848739623,31.9812927251,0,4,4,3,0,238,0.74375,7658.0112304544,139.1776275629,11,0
4196538,1,4,57.7980871205,4,15675,15675,0,0,57.7980871205,0,0,0,4,0,0,0,0,35141.236969264,57.7980871205,4,0
4196910,2,2.5,22.6609268187,3,14219,16036,0,14.899993896,0,30.4218597414,0,2,0,3,0,908.5,0.880329457364341,3680.298492312,45.3218536374,5,0
4197070,7,4.28571428571429,39.4529397142286,6,14982,16217,71.4299678792,141.4399662002,58.289985656,5.0106582642,11,11,7,1,0,176.428571428571,0.949269792467333,2684.8787612592,276.1705779996,30,0
4198093,17,2.64705882352941,31.8273091034235,14,13851,15374,0,0,5.0004348755,536.0638198827,0,0,1,44,1,89.5882352941177,0.626233552631579,4545.3953018295,541.0642547582,45,0
4198182,7,1.85714285714286,24.7995273045857,8,14095,15739,0,8.8999938965,19.949996948,144.7467002876,0,1,1,11,0,234.857142857143,0.751371115173675,4841.596679696,173.5966911321,13,0
4198654,4,3.25,35.636210918175,7,14097,15941,0,21.879995346,0,120.6648483267,0,4,0,9,0,461,0.843549862763038,7482.958408332,142.5448436727,13,0
4198727,4,3.25,32.322442054025,6,14891,16100,32.7999877924,27.899993896,0,68.5897865277,3,2,0,8,0,302.25,0.868534482758621,6002.3977660092,129.2897682161,13,0
4199090,14,2.78571428571429,24.3548660276786,9,13925,16078,19.7499923702,0,62.2999877926,258.9181442247,2,0,7,30,0,153.785714285714,0.913061916878711,4048.748435891,340.9681243875,39,0
4200586,5,1.4,15.13376159668,4,14958,16084,14.899993896,16.8999938964,18.406494141,25.46232605,1,3,1,2,1,225.2,0.849811320754717,2965.098785304,75.6688079834,7,0
4200900,3,3.66666666666667,145.3625361123,1,15374,15612,0,0,436.0876083369,0,0,0,11,0,0,79.3333333333333,0.261826182618262,234179,436.0876083369,11,0
4202155,5,1.6,30.17643966688,8,13834,14906,0,0,0,150.8821983344,0,0,0,8,0,214.4,0.437729685585953,42066.912964986,150.8821983344,8,0
4202813,58,5.41379310344828,81.1544347630707,27,13824,16256,307.6499786364,609.3498344346,325.7003955814,3464.2570076057,7,47,25,235,1,41.9310344827586,0.989019926799512,1480.949752788,4706.9572162581,314,0
4202856,5,4.4,64.73464584382,10,13886,14304,0,0,0,323.6732292191,0,0,0,22,0,83.6,0.174384647476012,129313.922379545,323.6732292191,22,0
4204468,34,1.23529411764706,15.7441459542441,15,13841,16134,19.949996948,13.8999958038,108.5999679554,392.8510017371,1,2,5,34,0,67.4411764705882,0.938984438984439,2972.549545252,535.3009624443,42,0
4204565,6,3.33333333333333,33.4145018257,7,14192,16201,23.3499908446,0,0,177.1370201096,4,0,0,16,0,334.833333333333,0.96078431372549,1914.6992492572,200.4870109542,20,0
4205391,26,3.26923076923077,38.8735262796731,19,13849,16116,15.8999938964,13.9499988556,95.0999755854,885.7617149341,2,4,9,70,0,87.1923076923077,0.93138866064092,2655.2989806988,1010.7116832715,85,0
4206053,7,3.71428571428571,44.5186326157286,6,13823,15475,0,0,14.799995422,296.8304328881,0,0,1,25,0,236,0.671544715447154,11958.396300976,311.6304283101,26,0
4206460,18,8.83333333333333,86.59828514465,21,14135,16250,72.4999752042,296.0299186683,169.5986900324,1020.6405486988,12,31,17,99,0,117.5,0.98463687150838,2392.4991817386,1558.7691326037,159,0
4207076,1,6,41.7214050289,4,13855,13855,0,0,0,41.7214050289,0,0,0,6,1,0,0,101299.571410169,41.7214050289,6,0
4209966,5,2.2,27.29275283848,8,13988,14825,0,0,0,136.4637641924,0,0,0,11,0,167.4,0.364705882352941,63140.7427607736,136.4637641924,11,0
4210743,1,2,20.400543212,1,14591,14591,0,0,0,20.400543212,0,0,0,2,0,0,0,34517.719114704,20.400543212,2,0
4211227,2,3,32.4798049932,4,14038,14748,0,0,0,64.9596099864,0,0,0,6,0,355,0.316258351893096,23505.74150161,64.9596099864,6,0
4211260,4,1.25,14.501512527575,3,13900,14558,0,0,0,58.0060501103,0,0,0,5,0,164.5,0.276122534620227,13141.477775505,58.0060501103,5,0
4211391,9,3.22222222222222,31.6574762127444,8,13919,15146,0,0,0,284.9172859147,0,0,0,29,0,136.333333333333,0.519035532994924,30549.3454290957,284.9172859147,29,0
4211413,6,1.5,16.4076156616167,3,13883,15832,0,12.4499969482,6.9499969482,79.0457000733,0,2,1,6,0,324.833333333333,0.812083333333333,5614.9486236382,98.4456939697,9,0
4211600,7,5.85714285714286,72.5855135230714,10,14929,16251,80.689979552,96.229965209,166.5938491804,164.5848007201,5,7,18,11,0,188.857142857143,0.976366322008863,2582.079345664,508.0985946615,41,0
4213807,2,1,13.36074829125,1,14401,16252,9.8999938965,0,0,16.821502686,1,0,0,1,0,925.5,0.983528161530287,306.8998107915,26.7214965825,2,0
4215672,12,4.58333333333333,55.8808301287,10,13850,16053,0,138.9799728387,0,531.5899887057,0,13,0,42,0,183.583333333333,0.905466502260584,6888.49929804,670.5699615444,55,0
4215826,19,1.84210526315789,18.079386159,13,13829,16217,12.949996948,91.0504093166,67.1514816281,172.3564491283,1,11,9,14,0,125.684210526316,0.973105134474328,854.699798568,343.508337021,35,0
4215885,10,3.1,24.12653884876,15,13855,16109,22.7999916076,24.8499908444,36.6999816894,156.9154243462,3,3,8,17,1,225.4,0.92833607907743,3967.1985397224,241.2653884876,31,0
4216520,8,1.75,17.0369377134375,6,13857,15672,0,0,35.7499847412,100.5455169663,0,0,4,10,0,226.875,0.748145094806265,6079.4481353502,136.2955017075,14,0
4216660,14,2.57142857142857,27.0503060474286,10,14093,16236,83.7999744406,87.5499629967,0,207.3543472267,4,8,0,24,0,153.071428571429,0.978538812785388,2815.298995939,378.704284664,36,3.1090602875
4216970,4,3.5,228.04253673485,6,14058,15259,0,0,0,912.1701469394,0,0,0,14,0,300.25,0.539775280898876,774872.99999744,912.1701469394,14,0
4217438,4,3.25,31.332426070875,5,15752,15885,0,125.3297042835,0,0,0,13,0,0,0,33.25,0.250470809792844,17830.3951415742,125.3297042835,13,0
4218841,2,1,30.1406517025,2,13821,14010,0,0,0,60.281303405,0,0,0,2,0,94.5,0.0767668562144598,23127.105612865,60.281303405,2,0
4220463,10,2.1,17.27382488246,8,13855,16078,16.8899936676,0,38.4301223754,117.4181327816,3,0,6,12,0,222.3,0.915568369028007,3462.448701858,172.7382488246,21,0
4220510,18,5.16666666666667,65.6598798962833,19,14016,15465,0,0,67.4152755732,1114.4625625599,0,0,7,86,1,80.5,0.639170710189678,42782.6163401512,1181.8778381331,93,0
4221524,4,2.25,81.863753317725,5,14955,15445,0,0,123.4496421809,204.00537109,0,0,8,1,0,122.5,0.368975903614458,21369,327.4550132709,9,0
4221869,5,1.8,22.8751907344,7,14016,15115,0,0,0,114.375953672,0,0,0,9,0,219.8,0.484781649757389,29680.274413296,114.375953672,9,0
4222440,4,2.5,25.8687314984,6,14034,15648,0,0,42.3499908444,61.1249351492,0,0,4,6,0,403.5,0.717652289906625,18986.496124087,103.4749259936,10,0
4222512,4,5.25,56.9257879254,10,14584,15781,0,24.9504318235,0,202.7527198781,0,2,0,19,0,299.25,0.70453207769276,12525.116775397,227.7031517016,21,0
4222814,1,24,159.9914445861,9,15676,15676,0,0,159.9914445861,0,0,0,24,0,0,0,0,97114.8068637627,159.9914445861,24,0
4223640,3,1,24.4189554846667,3,14445,15944,0,12.949996948,0,60.306869506,0,1,0,2,0,499.666666666667,0.815560391730141,4390.048965372,73.256866454,3,0
4225880,7,4.28571428571429,29.1396059306,13,14128,16166,18.299993515,0,87.9438381194,97.7334098798,3,0,15,12,0,291.142857142857,0.945707656612529,2141.099241255,203.9772415142,30,0
4226259,2,1,7.4499969482,2,15832,16253,4.9499969482,9.9499969482,0,0,1,1,0,0,0,210.5,0.933481152993348,148.499908446,14.8999938964,2,0
4228146,12,4.25,67.7075042721917,11,14081,16151,106.5499744404,49.5999851216,23.8977737424,632.4423179619,8,4,2,37,0,172.5,0.940054495912807,7365.5983885704,812.4900512663,51,0
4228510,13,4.30769230769231,44.4035433253538,17,14096,15672,0,0,109.6442222597,467.6018409699,0,0,13,43,0,121.230769230769,0.720621856424326,29936.8300437648,577.2460632296,56,0
4232119,5,3.8,36.9371433257,8,13918,16270,88.3999633786,0,77.4957904816,18.7899627683,7,0,10,2,0,470.4,0.994503171247357,1149.1995239218,184.6857166285,19,0
4236980,3,1.33333333333333,13.5918388362333,4,14618,15199,0,0,0,40.7755165087,0,0,0,4,0,193.666666666667,0.348948948948949,22086.4710536228,40.7755165087,4,0
4238443,1,2,28.0699119572,2,14674,14674,0,0,0,28.0699119572,0,0,0,2,0,0,0,45164.4883391348,28.0699119572,2,0
4248082,3,3.33333333333333,32.778572082,7,14163,16196,12.949996948,0,0,85.385719298,1,0,0,9,1,677.666666666667,0.958962264150943,1126.649734476,98.335716246,10,0
4260589,10,4.5,37.76961193042,15,14005,16183,27.2999916076,23.8514308927,57.3496093743,269.1950874296,5,3,6,31,1,217.8,0.956101843722564,2729.99916076,377.6961193042,45,0
4262220,7,4.71428571428571,98.7237690516857,11,14625,15781,0,109.5999793997,0,581.4664039621,0,5,0,28,0,165.142857142857,0.697225572979493,55019.1896586494,691.0663833618,33,0
4269152,4,2.75,26.312353133775,7,13988,14633,0,0,0,105.2494125351,0,0,0,11,0,161.25,0.281045751633987,26785.289955105,105.2494125351,11,0
4272145,7,1.57142857142857,14.6670766556714,6,14158,16027,0,31.59998703,0,71.0695495597,0,4,0,7,0,267,0.879529411764706,4287.9980468736,102.6695365897,11,0
4275969,10,3.8,36.38088073706,12,13827,16109,48.5999794002,92.3984336847,127.4289321888,95.3814620969,4,9,15,10,0,228.2,0.929153094462541,8456.3964156348,363.8088073706,38,0
4276035,4,2.5,25.604772567675,5,14944,15735,0,11.8999938964,0,90.5190963743,0,2,0,8,0,197.75,0.590739357729649,6521.1966552272,102.4190902707,10,0
4277155,9,2.22222222222222,29.6274960833778,10,14124,16195,46.6499786376,0,44.6499824514,175.3475036614,4,0,5,11,0,230.111111111111,0.959240389069013,4105.1981201088,266.6474647504,20,0
4278216,1,2,19.7869873045,2,13824,13824,0,0,0,19.7869873045,0,0,0,2,0,0,0,48656.2017817655,19.7869873045,2,0
4278852,15,2.53333333333333,28.6622983296333,12,13845,15658,0,0,20.8499946592,409.0844802853,0,0,3,35,0,120.866666666667,0.743642329778507,8093.7480925,429.9344749445,38,0
4279980,18,3.22222222222222,42.9395334452833,15,13836,15927,0,81.0499572749,60.7487335195,631.1129112207,0,7,4,47,0,116.166666666667,0.854515733551287,28853.7847898644,772.9116020151,58,0
4280113,10,4,54.18233566251,15,13915,15811,0,88.6399765008,0,453.1833801243,0,5,0,35,0,189.6,0.800675675675676,41838.0689083776,541.8233566251,40,0
4280474,5,2,17.22695236196,3,14849,16222,13.3999977112,19.7499923706,17.449996948,35.53477478,2,3,2,3,0,274.6,0.957461645746165,817.3998603832,86.1347618098,10,0
4280911,1,6,138.4577903758,3,14137,14137,0,0,0,138.4577903758,0,0,0,6,0,0,0,297130.418146467,138.4577903758,6,0
4283821,10,1.7,21.96820411684,6,13841,16180,19.949996948,19.949996948,19.8499908447,159.9320564277,2,2,3,10,0,233.9,0.957821457821458,2054.849685644,219.6820411684,17,0
4283848,1,6,43.7921371462,5,14405,14405,0,0,0,43.7921371462,0,0,0,6,0,0,0,82241.6335605636,43.7921371462,6,0
4284232,9,2.33333333333333,28.3663931950556,3,15805,16278,129.1499481189,126.1475906366,0,0,12,9,0,0,0,52.5555555555556,0.989539748953975,148.4999084475,255.2975387555,21,0
4284402,1,2,12.9504318237,1,15984,15984,0,12.9504318237,0,0,0,2,0,0,0,0,0,3872.1791152863,12.9504318237,2,0
4284887,16,2.5,29.284556746375,12,13834,16151,75.139978408,32.8499908446,0,360.5629386894,10,5,0,25,0,144.8125,0.946100449162924,4864.1987914608,468.552907942,40,0
4285069,8,1.625,27.1458673479625,4,13829,15909,0,30.7499847412,0,186.4169540425,0,2,0,11,0,260,0.84759576202119,11500.4942932088,217.1669387837,13,0
4287720,12,2,29.2087100344667,9,13883,16074,19.949996948,29.8999938962,29.899993896,270.7545356734,1,2,2,19,0,182.583333333333,0.912916666666667,4169.549362132,350.5045204136,24,0
4287924,4,1.75,19.627208709825,5,14402,15038,0,0,0,78.5088348393,0,0,0,7,0,159,0.338118022328549,14609.011917159,78.5088348393,7,0
4288050,50,1.46,10.265911941468,19,13855,16274,40.7999916072,97.2999610897,57.2999877924,317.8956565841,3,17,9,44,1,48.38,0.996293245469522,134.099945064,513.2955970734,73,0
4288769,11,5.45454545454545,92.6703401044364,16,13855,16018,0,79.1499786364,148.28397751,791.9397850024,0,7,8,45,1,196.636363636364,0.890856672158155,20974.744338646,1019.3737411488,60,0
4290321,7,2.42857142857143,46.2015680584143,10,13890,15781,0,5.9499969482,0,317.4609794607,0,2,0,15,1,270.142857142857,0.790221479314668,2986.8984679964,323.4109764089,17,0
4290577,14,2.28571428571429,23.9376296995143,8,13834,16147,0,185.099948881,29.949996948,120.0768699642,1,20,1,10,1,165.214285714286,0.944467129440588,0,335.1268157932,32,0
4291492,2,2,22.11336898765,4,14011,15101,0,0,0,44.2267379753,0,0,0,4,0,545,0.479753521126761,27044.526488556,44.2267379753,4,0
4292111,2,3,27.5252647393,2,14961,15689,0,0,34.6499862666,20.400543212,0,0,4,2,0,364,0.550680786686838,20582.0918423604,55.0505294786,6,0
4292596,3,6.33333333333333,88.8284161888,11,13970,14544,0,0,0,266.4852485664,0,0,0,19,0,191.333333333333,0.248162559446606,108207.865989858,266.4852485664,19,0
4292995,16,4.0625,45.327750205975,15,13855,16263,92.6799812311,17.4499969482,113,502.1140251163,10,2,3,50,0,150.5,0.991762767710049,776.799812312,725.2440032956,65,0
4293738,5,3.8,45.25859336822,12,14118,16155,22.8499927518,0,0,203.4429740893,3,0,0,16,1,407.4,0.940877598152425,2924.7990722304,226.2929668411,19,0
4294220,10,4.5,53.92711524918,7,13891,15544,0,0,136.4499664294,402.8211860624,0,0,9,36,0,165.3,0.691053511705686,62593.2864677276,539.2711524918,45,0
4295153,8,2.75,27.580787658225,7,14024,16074,61.1999816882,0,0,159.4463195776,5,0,0,17,0,256.25,0.907481186365649,12790.7961728338,220.6463012658,22,0
4295625,3,1,16.3187294004667,3,14066,14731,0,0,0,48.9561882014,0,0,0,3,0,221.666666666667,0.299954894000902,10276.1447143488,48.9561882014,3,0
4295641,9,2.22222222222222,22.6843104890111,8,13852,14877,0,0,0,204.1587944011,0,0,0,20,0,113.888888888889,0.421637186343069,33571.5163493218,204.1587944011,20,0
4296001,3,2,13.8900922137667,4,14296,15130,0,0,0,41.6702766413,0,0,0,6,1,278,0.419728233517866,14620.084335156,41.6702766413,6,0
4296729,7,3.42857142857143,20.9316327230429,7,13983,16074,31.239988327,13,23.9004287719,78.3810119624,7,2,4,11,0,298.714285714286,0.909130434782609,6529.157560343,146.5214290613,24,0
4297113,4,2.5,30.3516259192,3,13982,16280,64.5999755854,0,28.8899936674,27.916534424,4,0,4,2,0,574.5,0.998696219035202,149.099945067,121.4065036768,10,0
4297237,1,1,0,1,16060,16060,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4298012,5,2.2,14.75076675402,7,14108,15308,0,0,0,73.7538337701,0,0,0,11,0,240,0.551724137931034,17397.9761119125,73.7538337701,11,0
4298144,7,8.14285714285714,68.7918202538714,14,14326,16050,0,68.0299777982,115.1995925914,298.3131713875,0,12,16,29,1,246.285714285714,0.880940214614205,9597.2665691216,481.5427417771,57,0
4298624,14,16.9285714285714,156.186461447871,22,14373,16261,818.130165095,388.0784873944,429.8940372455,550.5077705353,104,47,46,40,1,134.857142857143,0.98848167539267,1713.5793990964,2186.6104602702,237,0
4298802,8,4.125,64.1510977745,10,14892,15763,0,22.9004287719,68.8505439743,421.4578094498,0,3,8,22,0,108.875,0.626168224299065,11908.222961388,513.208782196,33,5.2281608582
4298993,6,3.5,57.30435371385,10,14265,15437,0,0,52.8499908442,290.9761314389,0,0,3,18,0,195.333333333333,0.580773042616452,44711.0922541932,343.8261222831,21,0
4299272,6,2.16666666666667,17.3063577015333,5,13918,15928,0,6.9499969482,32.8999938964,63.9881553646,0,1,6,6,0,335,0.849894291754757,2467.248916611,103.8381462092,13,0
4299310,1,5,21.6999931336,2,16173,16173,21.6999931336,0,0,0,5,0,0,0,0,0,0,2386.999244696,21.6999931336,5,0
4300084,7,3.71428571428571,37.0771808620857,10,13849,15970,0,72.1499805442,112.0514488217,75.3388366687,0,9,8,9,0,303,0.871405094494659,4507.1986865894,259.5402660346,26,0
4300793,11,3.09090909090909,28.6667317476,12,13823,15350,0,0,45.4487228392,269.8853263844,0,0,5,29,0,138.818181818182,0.620731707317073,42403.6584089736,315.3340492236,34,0
4301110,26,1.80769230769231,15.3400435079846,14,14121,16238,7.9499969482,93.069974899,93.099975585,204.7211837754,1,12,12,22,0,81.4230769230769,0.979185938945421,357.749862669,398.8411312076,47,0
4301633,16,1.5625,17.725518941775,10,13869,16152,14.899993896,0,24.949996948,243.7583122244,1,0,2,22,0,142.6875,0.945733222866611,1951.899200376,283.6083030684,25,0
4301951,16,1.5625,17.4493170976187,9,14068,16088,13.8999958036,9.9499969482,0,255.3390808101,2,1,0,22,0,126.25,0.91196388261851,2710.499181702,279.1890735619,25,0
4302206,9,3,114.277594671667,8,14094,15984,0,16.949996948,51.9049148556,959.6434402414,0,1,4,22,0,210,0.863407948835085,5068.049087452,1028.498352045,27,0
4302648,2,3.5,28.3249902723,5,15937,16194,46.6999835964,9.9499969482,0,0,6,1,0,0,0,128.5,0.742774566473988,4156.2985400796,56.6499805446,7,0
4302842,25,3,26.345229682656,15,13890,16145,36.6499853133,269.6399250013,117.3511581405,234.9896736113,7,29,11,28,0,90.2,0.942331801086502,2732.3989734594,658.6307420664,75,0
4303881,15,2.46666666666667,23.0000506083467,9,13911,15495,0,0,31.3999938964,313.6007652288,0,0,4,33,1,105.6,0.66779089376054,24743.1951903632,345.0007591252,37,0
4305019,17,3,29.2964569539235,17,14093,16235,172.5699462877,37.3999938962,49.4499893186,238.6198387142,17,4,6,24,1,126,0.978082191780822,6089.7583007856,498.0397682167,51,0
4305132,14,1.07142857142857,10.9186793734714,7,13925,15957,0,50.2914848318,4.9899978638,97.580028533,0,4,2,9,0,145.142857142857,0.861747243426633,6487.398010096,152.8615112286,15,0
4305183,13,4.07692307692308,52.0170992336385,12,13857,15607,0,0,77.198043823,599.0242462143,0,0,9,44,1,134.615384615385,0.721352019785655,19468.7917479328,676.2222900373,53,0
4305574,11,2,18.8342340642364,9,13869,16232,56.1999816888,37.6999855042,27.8499908446,85.426616669,6,4,3,9,0,214.818181818182,0.97887323943662,2358.7492217706,207.1765747066,22,0
4305655,8,5.125,44.409761666975,9,13904,15915,0,17.7999897003,0,337.4781036355,0,3,0,38,0,251.375,0.845313156788567,6550.3962097104,355.2780933358,41,0
4305990,7,11.7142857142857,108.114907127757,17,14126,16033,0,178.1499500258,0,578.6543998685,0,19,0,63,0,272.428571428571,0.884098284654613,24362.49208435,756.8043498943,82,0
4306201,3,2,21.0335083007667,3,14220,15651,0,0,42.6999816893,20.400543213,0,0,5,1,0,477,0.693650024236549,10048.7961425248,63.1005249023,6,0
4306244,19,3.94736842105263,35.8358276768053,11,13954,16179,44.7899894712,86.989974975,49.8499946594,499.2507667537,10,11,8,46,0,117.105263157895,0.955345641906398,2380.55934142,680.8807258593,75,0
4306600,10,1.7,17.55330581658,9,13823,15495,0,0,35.9504318235,139.5826263423,0,0,4,13,0,167.2,0.679674796747967,14184.342681894,175.5330581658,17,0
4306961,14,4.42857142857143,52.41194656905,11,13823,16134,73.3999729156,0,60.7499847406,599.6172943105,8,0,5,49,0,165.071428571429,0.939430894308943,10936.5959644244,733.7672519667,62,0
4309855,15,1.6,16.43676757796,7,14177,16273,33.6399860382,10.8999958038,21.4999923701,180.5115394573,6,2,2,14,0,139.733333333333,0.995251661918329,336.399860382,246.5515136694,24,2.8820018768
4310128,1,4,40.9033432005,2,14734,14734,0,0,0,40.9033432005,0,0,0,4,1,0,0,63359.2786175745,40.9033432005,4,0
4313240,2,1.5,46.2207698822,3,13848,15067,0,0,0,92.4415397644,0,0,0,3,0,609.5,0.500616016427105,70131.2404780544,92.4415397644,3,0
4313283,8,2.75,37.0175194739875,6,14136,14656,0,0,0,296.1401557919,0,0,0,22,0,65,0.24219841639497,80400.4035922709,296.1401557919,22,0
4313968,13,4.07692307692308,35.3238623691846,12,13988,16134,66.4899730681,112.3999748223,36.6999816894,243.6202812196,9,10,4,30,1,165.076923076923,0.935076252723312,9907.0059871469,459.2102107994,53,0
4313984,18,1.72222222222222,12.5593665439778,12,13905,16258,26.2499904632,0,9.9504318237,189.8681755047,5,0,2,24,0,130.722222222222,0.989486963835156,258.74991417,226.0685977916,31,0
4314670,15,2.33333333333333,16.2054999031933,13,13838,15860,0,33.8522949214,19.9499988556,189.2802047709,0,3,4,28,1,134.8,0.826993865030675,14319.5207517522,243.0824985479,35,0
4314964,4,4.75,39.76500081975,10,15312,16246,68.7492904655,0,42.3004245753,48.0102882382,6,0,7,6,0,233.5,0.961894953656025,1252.4239730715,159.060003279,19,0
4315545,7,2.14285714285714,25.0788601466,11,14515,15319,0,0,0,175.5520210262,0,0,0,15,0,114.857142857143,0.454751131221719,22031.9731746444,175.5520210262,15,0
4316070,12,1.66666666666667,17.1872576076,7,14039,16014,0,89.9399738298,45.799995422,70.5071220394,0,8,5,7,0,164.583333333333,0.880124777183601,5353.098358024,206.2470912912,20,0
4316126,3,6.33333333333333,53.8121922808333,7,13937,16134,60.6499786364,0,44.3399887086,56.4466094975,5,0,5,9,1,732.333333333333,0.936487638533674,9036.8468168236,161.4365768425,19,0
4316371,11,2.63636363636364,21.7517421028636,15,14051,16141,19.949996948,48.6499843592,0,170.6691818243,1,7,0,21,1,190,0.936379928315412,2832.899566616,239.2691631315,29,0
4316398,1,1,10.174705505,1,14947,14947,0,0,0,10.174705505,0,0,0,1,0,0,0,13593.40655468,10.174705505,1,0
